Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,possibly_sensitive,quoted_status_permalink,description,email,profile_image,friends_count,followers_count,real_name,location,emoji_alias,emoji_html_decimal,emoji_utf8,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,pageranks,Authority,Hub,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
@virgingalactic,@virgingalactic,<[2020-09-26T15:54:18.291Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000742,0.001713,0,35,0,0,0,0
@blueorigin,@blueorigin,<[2020-09-26T15:54:18.291Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000742,0.001713,0,35,0,0,0,0
@gtwhitesides,@gtwhitesides,<[2020-09-26T15:54:18.291Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000742,0.001713,0,35,0,0,0,0
@thesheetztweetz,@thesheetztweetz,<[2020-09-26T15:54:18.291Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000742,0.001713,0,35,0,0,0,0
@jeffbezos,@jeffbezos,<[2020-09-26T15:54:18.291Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000742,0.001713,0,35,0,0,0,0
@richardbranson,@richardbranson,<[2020-09-26T15:54:18.291Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000742,0.001713,0,35,0,0,0,0
@l0rdtjac0,@l0rdtjac0,"<[2020-09-26T15:54:18.352Z, 2020-09-26T15:54:24.620Z]>",User,,,,,,,Fri May 22 00:05:27 CDT 2020,,,,The King of the 90's babies.,,http://pbs.twimg.com/profile_images/1305599175829131284/VZcVu9ww_bigger.jpg,57,24,SherJac Holmes,"Denver, CO",,,,0,4,4,0,5,5,0.000678,0,0.088671,14,2,0.625,0.7,0
@prepon21,@prepon21,<[2020-09-26T15:54:18.676Z]>,User,,,,,,,Fri Mar 11 20:10:15 CST 2011,,,,,,http://pbs.twimg.com/profile_images/1250154433956192261/21PWcfDd_bigger.jpg,228,58,Jhon Jr. Prepon,Tarragona,,,,0,3,3,0,3,3,0.000678,0,0.047822,14,2,0.625,0.7,0
@luehrenberger,@luehrenberger,<[2020-09-26T15:54:18.861Z]>,User,,,,,,,Mon Dec 16 23:43:14 CST 2019,,,,💵💶💷💴,,http://pbs.twimg.com/profile_images/1257014768587636746/gBR-xC3u_bigger.jpg,160,157,luiza,,,,,0,2,2,0,2,2,0.000678,0,0.081698,14,2,0.571429,0.625,0
@floppy115,@floppy115,<[2020-09-26T15:54:19.322Z]>,User,,,,,,,Fri Feb 28 13:40:06 CST 2014,,,,"When Life Hands You Lettuce, Toss A Few Salads!! Grab the world by the Genitalia! Never look back!",,http://pbs.twimg.com/profile_images/1194477611323396097/JCReVdlv_bigger.jpg,770,94,Shawn Smith,"Florida, USA",,,,0,3,3,0,3,3,0.000678,0,0.04127,36,2,0.666667,0.75,0
@rumsprnga,@rumsprnga,<[2020-09-26T15:54:19.401Z]>,User,,,,,,,Sun May 19 21:35:47 CDT 2013,,,,"“And into the forest I go, to lose my mind and find my soul.”-John Muir",,http://pbs.twimg.com/profile_images/412348505743577089/WvJkWpVt_bigger.jpeg,1408,114,Happy Trees🌳,,,,,0,3,3,0,3,3,0.000678,0,0.041128,37,2,0.625,0.7,0
@ryangravel,@ryangravel,<[2020-09-26T15:54:19.401Z]>,User,,,,,,,Thu Nov 04 19:56:10 CDT 2010,,,,"that beltline-guy; obsessed with infrastructure + culture; founder at sixpitch, generator, aftercar, elevator; author of #wherewewanttolive.",,http://pbs.twimg.com/profile_images/505523132078493696/bOo7JpqA_bigger.jpeg,796,7570,Ryan Gravel,Atlanta,,,,2,0,2,2,0,2,0.000871,0.003391,0,37,0,0,0,0
@andresvettori,@andresvettori,<[2020-09-26T15:54:20.915Z]>,User,,,,,,,Fri May 09 20:27:56 CDT 2008,,,,Working @Epidata . I´m a Software Developer & Architect pushing for the digital transformation. Fan of open source and passionate about technology.,,http://pbs.twimg.com/profile_images/1170001476967702530/erH_2LWM_bigger.jpg,691,385,Andres G Vettori,"Buenos Aires, Argentina",,,,0,1,1,0,1,1,0.000678,0,0.040849,14,2,0.571429,0.625,0
@nsfsbir,@nsfsbir,<[2020-09-26T15:54:22.021Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000823,0.001698,0,12,0,0,0,0
@drginareghetti,@drginareghetti,<[2020-09-26T15:54:22.661Z]>,User,,,,,,,Sat Oct 26 22:34:23 CDT 2013,,,,"USA-Residency Trained Osteopathic Family Medicine & Addiction Medicine Physician-Surgeon The 110 Building,110 Edward Street, NW Warren,Ohio 44483-1118 Patriot",,http://pbs.twimg.com/profile_images/378800000717846671/e6896b4de92dc4fd26c5de9ae910c59b_bigger.png,12280,11432,Dr. Gina Reghetti DO,"Warren, Ohio -U.S.A.-",,,,0,3,3,0,3,3,0.000678,0,0.041128,38,2,0.625,0.7,0
@hsretoucher,@hsretoucher,<[2020-09-26T15:54:22.661Z]>,User,,,,,,,Mon Feb 21 22:50:28 CST 2011,,,,I'm back!,,http://pbs.twimg.com/profile_images/1308493625597149184/e-_KJGCy_bigger.jpg,3226,38538,38 Days - John F Kennedy Jr.,United States,,,,2,1,3,2,1,3,0.000871,0.003391,0.040849,38,2,0.571429,0.625,0
@damtiz,@damtiz,<[2020-09-26T15:54:27.787Z]>,User,,,,,,,Mon Aug 13 16:07:39 CDT 2012,,,,"Le pongo queso cremoso a todo.
http://Instagram.com/DamiOrtiz",,http://pbs.twimg.com/profile_images/1083875569488535552/pTYdRNUH_bigger.jpg,154,234,Dami Ortiz,"Rosario , Santa Fe",,,,0,2,2,0,2,2,0.000678,0,0.081698,14,2,0.571429,0.625,0
@toocoollava,@toocoollava,"<[2020-09-26T15:54:29.221Z, 2020-09-26T15:55:16.016Z]>",User,,,,,,,Tue Aug 13 22:17:49 CDT 2019,,,,"FonzJr,

organized chaos",,http://pbs.twimg.com/profile_images/1223821378304061440/Iu_1Aljf_bigger.jpg,60,35,Assessment/Action,up,,,,0,5,5,0,9,9,0.000678,0,0.041128,39,2,0.727273,0.8125,0
@wgrld,@wgrld,<[2020-09-26T15:54:29.221Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000794,0.001695,0,39,0,0,0,0
@nddragoon,@nddragoon,"<[2020-09-26T15:54:29.221Z, 2020-09-26T15:55:16.016Z]>",User,,,,,,,,,,,,,,,,,,,,,1,0,1,2,0,2,0.000794,0.001695,0,39,0,0,0,0
@kimberl96307348,@kimberl96307348,"<[2020-09-26T15:54:29.221Z, 2020-09-26T15:55:16.016Z]>",User,,,,,,,,,,,,,,,,,,,,,1,0,1,2,0,2,0.000794,0.001695,0,39,0,0,0,0
@cancrathh,@cancrathh,"<[2020-09-26T15:54:29.221Z, 2020-09-26T15:55:16.016Z]>",User,,,,,,,,,,,,,,,,,,,,,1,0,1,2,0,2,0.000794,0.001695,0,39,0,0,0,0
@mikieklaihathai,@mikieklaihathai,<[2020-09-26T15:54:29.841Z]>,User,,,,,,,Sat Nov 08 22:31:37 CST 2014,,,,,,http://pbs.twimg.com/profile_images/1269132434513117184/WlwbKsh5_bigger.jpg,280,55,😴,,,,,0,2,2,0,2,2,0.000678,0,0.081698,14,2,0.571429,0.625,0
@frogabused,@frogabused,<[2020-09-26T15:54:33.642Z]>,User,,,,,,,Sun Mar 08 10:35:49 CDT 2020,,,,Retweeting and twitting for my self in the future to see how pathetic i was.                                                                  ( still pathetic ),,http://pbs.twimg.com/profile_images/1309439927097143296/JSy6CndE_bigger.jpg,39,6,Malicious Frog,"My Room ",,,,0,3,3,0,3,3,0.000678,0,0.047677,14,2,0.625,0.7,0
@sorryimrustyy,@sorryimrustyy,<[2020-09-26T15:54:34.656Z]>,User,,,,,,,Wed Jul 01 18:09:45 CDT 2020,,,,,,http://pbs.twimg.com/profile_images/1278465960937173002/rg6udDfP_bigger.jpg,63,14,Nathan Quinn,,,,,0,2,2,0,2,2,0.000678,0,0.081698,14,2,0.571429,0.625,0
@cgh_arman,@cgh_arman,<[2020-09-26T15:54:35.254Z]>,User,,,,,,,Sun Feb 04 13:34:36 CST 2018,,,,,,http://pbs.twimg.com/profile_images/1200956716910813184/gNsImo0w_bigger.jpg,426,37,Arman,"Gainesville, FL",,,,0,2,2,0,2,2,0.000678,0,0.081698,14,2,0.571429,0.625,0
@conorjtobin,@conorjtobin,<[2020-09-26T15:54:37.607Z]>,User,,,,,,,Fri Aug 01 17:27:08 CDT 2008,,,,//B.Sc. Computer Science - @UCDCompSci 2023,,http://pbs.twimg.com/profile_images/1209986255716524032/skawnGxj_bigger.jpg,90,185,Conor Tobin,"Dublin, Ireland",,,,0,2,2,0,2,2,0.000678,0,0.081698,14,2,0.571429,0.625,0
@wyatt_was_here,@wyatt_was_here,<[2020-09-26T15:54:39.092Z]>,User,,,,,,,Wed Jan 18 22:38:03 CST 2012,,,,what in tarnation pull up on the block in the drop top chicken box,,http://pbs.twimg.com/profile_images/1180330136618639361/0cMv0Val_bigger.jpg,595,377,limp slimy fish,solomlia,,,,0,2,2,0,2,2,0.000678,0,0.081698,14,2,0.571429,0.625,0
@ceooftesla,@ceooftesla,<[2020-09-26T15:54:39.333Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000774,0.000009,0,35,0,0,0,0
@kimzim23777,@kimzim23777,<[2020-09-26T15:54:39.334Z]>,User,,,,,,,Wed May 08 11:56:58 CDT 2019,,,,"Never lose hope my friend, because there is always hope for a better tomorrow.~ #KimberelyRadford",,http://pbs.twimg.com/profile_images/1302495646105120778/Qz4XoHQP_bigger.jpg,64,39,Kimberely Radford,,,,,0,1,1,0,1,1,0.000678,0,0.040849,14,2,0.571429,0.625,0
@berserksun,@berserksun,<[2020-09-26T15:54:40.225Z]>,User,,,,,,,Mon Apr 19 09:27:17 CDT 2010,,,,"Asian, Member of Elon Musk cult; escapee of Socialism who trapped in ""Peoplekind Land"". English/中文",,http://pbs.twimg.com/profile_images/1135162972198670336/6Ph4CZiO_bigger.jpg,92,49,🔋 Berserksun 🔋,Peoplekind Land,,,,0,3,3,0,3,3,0.000678,0,0.041058,40,2,0.666667,0.75,0
@elarren1,@elarren1,<[2020-09-26T15:54:42.404Z]>,User,,,,,,,Tue Feb 18 11:28:45 CST 2020,,,,Interested in eSports and gaming in general,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,17,0,Elarren,,,,,0,4,4,0,4,4,0.000678,0,0.041199,41,2,0.7,0.785714,0
@vunguyen1611,@vunguyen1611,<[2020-09-26T15:54:42.433Z]>,User,,,,,,,Sat Apr 02 01:35:51 CDT 2016,,,,😀,,http://pbs.twimg.com/profile_images/1242963688736329733/IJQojmyv_bigger.jpg,103,359,Vu N.,"Richmond, TX",,,,0,3,3,0,3,3,0.000678,0,0.000217,35,3,0.466667,0.571429,0
@brg1206,@brg1206,,User,,,,,,,Sat Jul 05 16:26:53 CDT 2014,,,,I eat squirrels for breakfast.,,http://pbs.twimg.com/profile_images/1238225857132384256/ZVaui8LC_bigger.jpg,110,24,Bhrigu Bhaskar,"Mumbai, India",,,,0,1,1,0,1,1,0.000678,0,0.003414,14,3,0.416667,0.5,0
@doombringer1612,@doombringer1612,<[2020-09-26T15:54:43.726Z]>,User,,,,,,,Fri Apr 15 10:29:38 CDT 2016,,,,,,http://pbs.twimg.com/profile_images/1182225004504571905/Ce1p2SJT_bigger.jpg,125,8,Ganesha Moorthy,,,,,0,1,1,0,2,2,0.000678,0,0.040849,14,2,0.571429,0.625,0
@liluzivert82016,@liluzivert82016,<[2020-09-26T15:54:47.003Z]>,User,,,,,,,Tue Nov 26 07:27:41 CST 2019,,,,,,http://pbs.twimg.com/profile_images/1199319149744398337/tIj7o6Hd_bigger.jpg,46,4,Matrix,,,,,0,2,2,0,2,2,0.000678,0,0.040918,42,2,0.625,0.7,0
@lyubomirvladim5,@lyubomirvladim5,<[2020-09-26T15:54:47.003Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000967,0.001687,0,42,0,0,0,0
@fluzluz1,@fluzluz1,<[2020-09-26T15:54:48.286Z]>,User,,,,,,,Mon Apr 06 02:19:52 CDT 2020,,,,im bored..,,http://pbs.twimg.com/profile_images/1280644631932424193/UK0E9Uus_bigger.jpg,44,5,Fluzluz,Netherlands,,,,0,2,2,0,2,2,0.000678,0,0.081698,14,2,0.571429,0.625,0
@farrahabraham1,@farrahabraham1,<[2020-09-26T15:54:51.620Z]>,User,,,,,,,Sun Jun 10 15:33:37 CDT 2012,,,,My OFFICIAL Family & Friends Promo account. #MTDE IS BACK ON E-BOOK GRAB THIS NYTIMES BEST SELLER tictok @FarrahAndSophia Snapchat #Farrah-Abraham. +15125434975,,http://pbs.twimg.com/profile_images/997000294662856704/ccs8gutQ_bigger.jpg,3187,6490,Farrah Abraham ™ ©,"Austin, NY, LA ",,,,0,2,2,0,2,2,0.000678,0,0.040988,43,2,0.625,0.7,0
@ray_wilson1,@ray_wilson1,<[2020-09-26T15:54:52.644Z]>,User,,,,,,,Mon Oct 19 08:34:46 CDT 2015,,,,human 🙏♥️ one of 7.8B ... following cool people like you and learning.,,http://pbs.twimg.com/profile_images/1307480774577250309/ubVg9rBf_bigger.jpg,14,28,Ray Wilson,"Tallahassee, FL",,,,0,4,4,0,4,4,0.000678,0,0.042518,4,2,0.7,0.785714,0
@tobyliiiiiiiiii,@tobyliiiiiiiiii,<[2020-09-26T15:54:52.644Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000823,0.001753,0,4,0,0,0,0
@teslacn,@teslacn,<[2020-09-26T15:54:52.644Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000823,0.001753,0,4,0,0,0,0
@bc304daedalus,@bc304daedalus,<[2020-09-26T15:54:53.685Z]>,User,,,,,,,Wed Sep 01 21:23:16 CDT 2010,,,,28 from the uk loves to play video games occasionally streams  on twitch and lover of exstream weather member of skywarnuk,,http://pbs.twimg.com/profile_images/456561287854436352/Ev9XjC1p_bigger.jpeg,488,65,richard tasker,plymouth uk,,,,0,5,5,0,5,5,0.000678,0,0.041341,23,2,0.727273,0.8125,0
@orgranau,@orgranau,<[2020-09-26T15:54:53.781Z]>,User,,,,,,,Wed Jun 10 03:54:20 CDT 2015,,,,wind is moving air,,http://pbs.twimg.com/profile_images/1226554397015953409/PP5iNQp5_bigger.jpg,242,349,izyan,"Ranau, Sabah",,,,0,2,2,0,2,2,0.000678,0,0.081698,14,2,0.571429,0.625,0
@carlos_olan10,@carlos_olan10,<[2020-09-26T15:54:54.737Z]>,User,,,,,,,Mon Oct 29 11:14:30 CDT 2018,,,,Un día a la vez.,,http://pbs.twimg.com/profile_images/1220094610778873860/KyCiGMyR_bigger.jpg,153,128,Charlie Wick,,,,,0,3,3,0,3,3,0.000678,0,0.047822,14,2,0.625,0.7,0
@jonbobwhitey40,@jonbobwhitey40,<[2020-09-26T15:54:54.738Z]>,User,,,,,,,Thu Mar 15 14:44:03 CDT 2012,,,,UofL Civil Engineering. Football/Powerlifting fanatic. Still a UK fan.,,http://pbs.twimg.com/profile_images/1123815091281985536/9nRrV6Ug_bigger.jpg,468,315,🦍Whiteman SMASH! 🦍,"Bardstown, KY",,,,0,2,2,0,2,2,0.000678,0,0.081698,14,2,0.571429,0.625,0
@chubbietrees,@chubbietrees,<[2020-09-26T15:54:58.291Z]>,User,,,,,,,Tue Sep 07 19:51:03 CDT 2010,,,,Within marijuana lies true happiness - Chubbs IG: ChubbieTrees,,http://pbs.twimg.com/profile_images/1157369412825075712/oahRUPey_bigger.jpg,779,527,Charles Broderick Flowers🐲🌳,La Shaloo,,,,0,2,2,0,2,2,0.000678,0,0.081698,14,2,0.571429,0.625,0
@nacho30503485,@nacho30503485,<[2020-09-26T15:54:59.970Z]>,User,,,,,,,Sun Aug 30 07:48:34 CDT 2020,,,,Nothing to say,,http://pbs.twimg.com/profile_images/1300053133855469574/vtRX5AA-_bigger.jpg,4,1,Nacho,,,,,0,2,2,0,2,2,0.000678,0,0.042025,22,2,0.666667,0.75,0
@joe89leeds,@joe89leeds,<[2020-09-26T15:55:07.224Z]>,User,,,,,,,Tue Jul 08 14:19:21 CDT 2014,,,,,,http://pbs.twimg.com/profile_images/1190294721681342464/udKoHfKj_bigger.jpg,486,30,Joseph Greetham,,,,,0,1,1,0,1,1,0.000678,0,0.040849,14,2,0.571429,0.625,0
@caslimmm99,@caslimmm99,<[2020-09-26T15:55:09.407Z]>,User,,,,,,,Mon Jul 13 17:46:19 CDT 2009,,,,,,http://pbs.twimg.com/profile_images/2433694823/igifmhcz4mf7bb88af35_bigger.jpeg,22,9,JeffK,East Bay,,,,0,1,1,0,1,1,0.000678,0,0.040849,14,2,0.571429,0.625,0
@ksix1,@ksix1,<[2020-09-26T15:55:09.719Z]>,User,,,,,,,Tue Oct 26 20:02:40 CDT 2010,,,,"Sounders FC fan, Tesla M̶i̶d̶-̶R̶a̶n̶g̶e̶ Long-Range Model 3 owner",,http://pbs.twimg.com/profile_images/625396939920543744/10Iq1FnU_bigger.jpg,76,76,K61⭐️🌟,Washington (the state),,,,0,3,3,0,3,3,0.000678,0,0.040988,44,2,0.666667,0.75,0
@lorenasgonzalez,@lorenasgonzalez,<[2020-09-26T15:55:09.719Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000871,0.00169,0,44,0,0,0,0
@breaking911,@breaking911,,User,,,,,,,Sun Sep 18 11:36:06 CDT 2011,,,,"Breaking News, Trending Stories & Everything The Mainstream Media Won’t Report | Turn on notifications & visit http://Breaking911.com to stay updated",,http://pbs.twimg.com/profile_images/619546088995979264/KuG27bBK_bigger.jpg,0,811688,Breaking911,Nashville,,,,1,0,1,1,0,1,0.000871,0.00169,0,44,0,0,0,0
@sean38862203,@sean38862203,<[2020-09-26T15:55:10.250Z]>,User,,,,,,,Sun Nov 26 07:54:02 CST 2017,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,1,0,sean,,,,,0,2,2,0,2,2,0.000678,0,0.042025,22,2,0.666667,0.75,0
@miguelmescudi,@miguelmescudi,<[2020-09-26T15:55:12.121Z]>,User,,,,,,,Sun Dec 14 18:18:07 CST 2014,,,,,,http://pbs.twimg.com/profile_images/1224536804411498496/iIOV-iAl_bigger.jpg,110,23,Miguel,,,,,0,4,4,0,4,4,0.000678,0,0.041199,45,2,0.7,0.785714,0
@xdddanyl,@xdddanyl,<[2020-09-26T15:55:12.121Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000823,0.001698,0,45,0,0,0,0
@air_monkhead,@air_monkhead,<[2020-09-26T15:55:12.121Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000823,0.001698,0,45,0,0,0,0
@elijah_zigurski,@elijah_zigurski,<[2020-09-26T15:55:15.218Z]>,User,,,,,,,Tue Apr 01 00:54:18 CDT 2014,,,,“If you don’t chew Big Red then Fuck You!” -RB.,,http://pbs.twimg.com/profile_images/1134331063558295553/ZVNdQpTH_bigger.jpg,178,95,Eazy-E,"Marseilles, IL",,,,0,3,3,0,3,3,0.000678,0,0.047822,14,2,0.625,0.7,0
@_gsoler,@_gsoler,<[2020-09-26T15:55:20.654Z]>,User,,,,,,,Sat Feb 12 16:23:25 CST 2011,,,,"Hurry boy, it's waiting there for you. | 22.",,http://pbs.twimg.com/profile_images/1304624374729842688/_p9JLBDi_bigger.jpg,1117,778,Gabo🔭,"San Cristóbal, Venezuela",,,,0,2,2,0,2,2,0.000678,0,0.081698,14,2,0.571429,0.625,0
@teslacybertruth,@teslacybertruth,<[2020-09-26T15:55:23.951Z]>,User,,,,,,,Mon Aug 05 17:42:07 CDT 2019,,,,a little satire here and there,,http://pbs.twimg.com/profile_images/1219055274897657857/SZi506IW_bigger.jpg,747,339,CyberTruth,,,,,0,4,4,0,4,4,0.000678,0,0.042534,22,2,0.666667,0.75,0
@noaa,@noaa,<[2020-09-26T15:55:24.547Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000774,0.000009,0,35,0,0,0,0
@nasajpl,@nasajpl,<[2020-09-26T15:55:24.547Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000774,0.000009,0,35,0,0,0,0
@realmacodeath,@realmacodeath,<[2020-09-26T15:55:25.594Z]>,User,,,,,,,Tue Aug 22 17:34:03 CDT 2017,,,,"People suck, life sucks, everything sucks",,http://pbs.twimg.com/profile_images/1263058556686827520/MGL0-AOb_bigger.jpg,98,25,Maco,,,,,0,2,2,0,2,2,0.000678,0,0.081698,14,2,0.571429,0.625,0
@readingafatbook,@readingafatbook,<[2020-09-26T15:55:26.885Z]>,User,,,,,,,Thu Jan 30 10:58:41 CST 2014,,,,caught you,,http://pbs.twimg.com/profile_images/1262054246205227019/50DqD-o8_bigger.jpg,158,7,Dingo Blanston,,,,,0,3,3,0,3,3,0.000678,0,0.041129,45,2,0.666667,0.75,0
@claup_x,@claup_x,<[2020-09-26T15:55:26.885Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000871,0.001695,0,45,0,0,0,0
@becerratops,@becerratops,<[2020-09-26T15:55:29.589Z]>,User,,,,,,,Fri Dec 30 11:09:43 CST 2016,,,,There's always room for improvement. Helping build the #metaverse at @ario_tech. Let’s go to space 🚀,,http://pbs.twimg.com/profile_images/1286931413154107392/7rOYyAhF_bigger.jpg,893,184,Adam Becerra,"Virginia Beach, VA",,,,0,3,3,0,3,3,0.000678,0,0.043101,4,2,0.666667,0.75,0
@adilahputria,@adilahputria,<[2020-09-26T15:55:30.053Z]>,User,,,,,,,Wed Mar 07 06:23:04 CST 2012,,,,𝕁𝕦𝕤𝕥 𝕒 𝕤𝕝𝕖𝕖𝕡𝕪 𝕘𝕚𝕣𝕝 𝕚𝕟 𝕒 𝕓𝕦𝕤𝕪 𝕨𝕠𝕣𝕝𝕕,,http://pbs.twimg.com/profile_images/1303280538304667650/E92YhLy-_bigger.jpg,226,241,Adilah Putri Amalina,West Java,,,,0,2,2,0,2,2,0.000678,0,0.081698,14,2,0.571429,0.625,0
@rejaul_,@rejaul_,<[2020-09-26T15:55:30.069Z]>,User,,,,,,,Tue Mar 03 05:34:39 CST 2015,,,,“Dream is not the thing you see in sleep but is that thing that doesn't let you sleep.”,,http://pbs.twimg.com/profile_images/1254343627305877504/aiFTWJay_bigger.jpg,557,108,Sk Rijaul Islam,Kolkata,,,,0,3,3,0,3,3,0.000678,0,0.047822,14,2,0.625,0.7,0
@ludalisl,@ludalisl,<[2020-09-26T15:55:30.479Z]>,User,,,,,,,Thu Apr 02 14:37:13 CDT 2009,,,,"My Twitter account in a nutshell:

#TweetHeartsFriday #FrunkPuppyFriday #FrunkPuppy Board Member
#TeamElon #LoveIsTheAnswer
#ProChoice #ProVaccines #ProScience",,http://pbs.twimg.com/profile_images/1286292643308343298/TML1jzaz_bigger.jpg,608,1392,Lisa G-Punkt,Germany,,,,2,3,5,2,3,5,0.000766,0.007102,0.043101,4,2,0.666667,0.75,0
@swageji,@swageji,<[2020-09-26T15:55:33.677Z]>,User,,,,,,,Sun May 28 12:57:02 CDT 2017,,,,konstantine,,http://pbs.twimg.com/profile_images/1309752778705707008/10b1xmf6_bigger.jpg,437,170,swage,,,,,0,3,3,0,3,3,0.000678,0,0.047677,14,2,0.625,0.7,0
@nikitha57731678,@nikitha57731678,<[2020-09-26T15:55:34.621Z]>,User,,,,,,,Wed May 20 23:27:06 CDT 2020,,,,"Right girl, karma yoga",,http://pbs.twimg.com/profile_images/1263326134973816832/p8nhAsjY_bigger.jpg,87,46,nikitha,,,,,0,2,2,0,2,2,0.000678,0,0.040918,46,2,0.625,0.7,0
@elongirlfriend,@elongirlfriend,<[2020-09-26T15:55:34.621Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000967,0.001687,0,46,0,0,0,0
@queenlastrange,@queenlastrange,<[2020-09-26T15:55:35.522Z]>,User,,,,,,,Wed Sep 11 11:29:10 CDT 2013,,,,We know what we are but not what we may be~ actress🎭feminist✊🏻writer✍🏻witch🌙helenaist❤️potterhead⚡️,,http://pbs.twimg.com/profile_images/827837060249743362/Bwr7oIcI_bigger.jpg,255,202,QueenieL.,Germany,,,,0,3,3,0,3,3,0.000678,0,0.047822,14,2,0.625,0.7,0
@businessinsider,@businessinsider,<[2020-09-26T15:55:35.675Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000774,0.000009,0,35,0,0,0,0
@doidaw,@doidaw,<[2020-09-26T15:55:36.948Z]>,User,,,,,,,Tue Dec 02 18:46:49 CST 2014,,,,http://twitch.tv/doidaw,,http://pbs.twimg.com/profile_images/1112409114649473025/LeUjNH8a_bigger.jpg,168,169,Luca5,,,,,0,2,2,0,2,2,0.000678,0,0.081698,14,2,0.571429,0.625,0
@wholemarsblog,@wholemarsblog,<[2020-09-26T15:55:37.842Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000719,0.001827,0,22,0,0,0,0
@limitingthe,@limitingthe,<[2020-09-26T15:55:37.842Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000719,0.001827,0,22,0,0,0,0
@djsnm,@djsnm,<[2020-09-26T15:55:37.842Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000719,0.001827,0,22,0,0,0,0
@sciguyspace,@sciguyspace,<[2020-09-26T15:55:37.842Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000719,0.001827,0,22,0,0,0,0
@nicknimmin,@nicknimmin,<[2020-09-26T15:55:37.842Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000719,0.001827,0,22,0,0,0,0
@shelbychurch,@shelbychurch,<[2020-09-26T15:55:37.842Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000719,0.001827,0,22,0,0,0,0
@thedukeof_url,@thedukeof_url,<[2020-09-26T15:55:37.842Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000719,0.001827,0,22,0,0,0,0
@heather_kayne,@heather_kayne,<[2020-09-26T15:55:37.842Z]>,User,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0.000719,0.001827,0,22,0,0,0,0
